nct_id,study_title,arm,device,outcome_title,outcome_description,time_frame,value,unit,n_analysed,result_type,category,durability_related,retrieved_at
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 23mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",1,Participants,214,COUNT_OF_PARTICIPANTS,+4 Severe,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 25mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",0,Participants,202,COUNT_OF_PARTICIPANTS,+4 Severe,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 27mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",0,Participants,100,COUNT_OF_PARTICIPANTS,+4 Severe,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 29mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",0,Participants,20,COUNT_OF_PARTICIPANTS,+4 Severe,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - Total",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",1,Participants,689,COUNT_OF_PARTICIPANTS,+4 Severe,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 19mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",11,Participants,22,COUNT_OF_PARTICIPANTS,0 None,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 21mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",88,Participants,131,COUNT_OF_PARTICIPANTS,0 None,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 23mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",125,Participants,214,COUNT_OF_PARTICIPANTS,0 None,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 25mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",112,Participants,202,COUNT_OF_PARTICIPANTS,0 None,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 27mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",49,Participants,100,COUNT_OF_PARTICIPANTS,0 None,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - Total",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",385,Participants,689,COUNT_OF_PARTICIPANTS,0 None,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 19mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",3,Participants,22,COUNT_OF_PARTICIPANTS,+1 Trivial/Trace,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 21mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",6,Participants,131,COUNT_OF_PARTICIPANTS,+1 Trivial/Trace,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 23mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",26,Participants,214,COUNT_OF_PARTICIPANTS,+1 Trivial/Trace,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 25mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",12,Participants,202,COUNT_OF_PARTICIPANTS,+1 Trivial/Trace,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 27mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",17,Participants,100,COUNT_OF_PARTICIPANTS,+1 Trivial/Trace,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - Total",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",64,Participants,689,COUNT_OF_PARTICIPANTS,+1 Trivial/Trace,True,2026-09-16T12:17:58Z
NCT01757665,"ProspeCtive, nOn-randoMized, MulticENter Clinical Evaluation of Edwards Pericardial Bioprostheses With a New Tissue Treatment Platform (COMMENCE)","Edwards Pericardial Aortic Bioprosthesis, Model 11000A - 19mm",COMMENCE (Inspiris RESILIA),Subject's Amount of Total Valvular Regurgitation Over Time - 11000A,"Valvular regurgitation occurs when the valve in the heart does not close tightly allowing some of the blood that was pumped out of the heart to leak back into it. Valvular regurgitation is evaluated by echocardiography over time. It is assessed on a scale from 0 to 4, where 0 represents no regurgitation and 4 represents severe regurgitation.","3 Months, 1 Year, and 2 Years Post Implant",2,Participants,22,COUNT_OF_PARTICIPANTS,+2 Mild,True,2026-09-16T12:17:58Z
